tender_id,source_file,award_template,counts_printed,documents_sold,bids_received,bids_responsive,bids_awarded,bought_but_did_not_bid,received_but_not_responsive,responsive_but_not_awarded,winner,winner_id,contract_value_taka,single_bid_received,single_bid_responsive,all_received_were_responsive,bidder_level_data_available,bidder_level_note,count_anomaly
1205154,Contract_Awards_PDFs/Tender_1205154.pdf,economic-operator,no,,,,1,,,,MAAN BANGLADESH LTD.,co0089,405716.087,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1205157,Contract_Awards_PDFs/Tender_1205157.pdf,economic-operator,no,,,,1,,,,Hazi Traders,co0090,5177345,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1205162,Contract_Awards_PDFs/Tender_1205162.pdf,economic-operator,no,,,,1,,,,T.S Enterprise,co0014,491181.25,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1207634,Contract_Awards_PDFs/Tender_1207634.pdf,economic-operator,no,,,,1,,,,SUNTECH ENERGY LTD.,co0091,42387663.934,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1207635,Contract_Awards_PDFs/Tender_1207635.pdf,economic-operator,no,,,,1,,,,SUNTECH ENERGY LTD.,co0091,39054818.191,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1207636,Contract_Awards_PDFs/Tender_1207636.pdf,economic-operator,no,,,,1,,,,HTMS Limited,co0092,41493488.3,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1207637,Contract_Awards_PDFs/Tender_1207637.pdf,economic-operator,no,,,,1,,,,MULTITRADE INTERNATIONAL,co0043,33155616.2,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1207915,Contract_Awards_PDFs/Tender_1207915.pdf,economic-operator,no,,,,1,,,,M/S Molla & Brothers,co0082,108981.6,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1211856,Contract_Awards_PDFs/Tender_1211856.pdf,economic-operator,no,,,,1,,,,M/S Molla & Brothers,co0082,455667.45,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1215675,Contract_Awards_PDFs/Tender_1215675.pdf,economic-operator,no,,,,1,,,,Cooltech Corporation,co0093,3148760,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1215677,Contract_Awards_PDFs/Tender_1215677.pdf,economic-operator,no,,,,1,,,,AAYAT ENTERPRISE,co0094,1739831.102,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1225895,Contract_Awards_PDFs/Tender_1225895.pdf,economic-operator,no,,,,1,,,,SSL- Convoy JV (Joint Venture),co0095,82538882.71,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1225896,Contract_Awards_PDFs/Tender_1225896.pdf,economic-operator,no,,,,1,,,,M/S. Dawn Corporation,co0096,83872613.906,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1231413,Contract_Awards_PDFs/Tender_1231413.pdf,economic-operator,no,,,,1,,,,B & S ENGINEERING,co0097,2054979.681,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1234511,Contract_Awards_PDFs/Tender_1234511.pdf,economic-operator,no,,,,1,,,,MAA Enterprise,co0098,4628900,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
124055,Contract_Awards_PDFs/Tender_124055.pdf,supplier,yes,5,3,1,1,2,2,0,"MSE-KCL (JV) ( JVCA Partners [Business Share]: M/S. SUMA ENGINEERS [0.000%] , Kabico Limited [0.000%] )",co0099,52530500.002,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
125042,Contract_Awards_PDFs/Tender_125042.pdf,supplier,yes,6,3,1,1,3,2,0,Daffodil Electric Company,co0100,47660719.387,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1251756,Contract_Awards_PDFs/Tender_1251756.pdf,economic-operator,no,,,,1,,,,CAR RENT. COM BD,co0101,2294100,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1251766,Contract_Awards_PDFs/Tender_1251766.pdf,economic-operator,no,,,,1,,,,GREONY CORPORATION,co0102,1587600,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
125294,Contract_Awards_PDFs/Tender_125294.pdf,supplier,yes,2,1,1,1,1,0,0,Daffodil Electric Company,co0100,47660719.387,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1253316,Contract_Awards_PDFs/Tender_1253316.pdf,economic-operator,no,,,,1,,,,Creative Engineering & Technology,co0103,2151360,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1253428,Contract_Awards_PDFs/Tender_1253428.pdf,economic-operator,no,,,,1,,,,Creative Engineering & Technology,co0103,1467648,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1257073,Contract_Awards_PDFs/Tender_1257073.pdf,economic-operator,no,,,,1,,,,FURNITURE SOLUTION & INTERIOR,co0104,305100,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1258384,Contract_Awards_PDFs/Tender_1258384.pdf,economic-operator,no,,,,1,,,,M/S Molla & Brothers,co0082,183975.5,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
125874,Contract_Awards_PDFs/Tender_125874.pdf,supplier,yes,12,11,9,1,1,2,8,"Mir Habibul Alam & Starlite Services Ltd & M/s. Udayn Builders JV ( JVCA Partners [Business Share]: Mir Habibul Alam [0.000%] , M/S Udayan Builders [0.000%] , Starlite Services Limited [0.000%] )",co0105,78653933.892,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
125877,Contract_Awards_PDFs/Tender_125877.pdf,supplier,yes,11,11,9,1,0,2,8,"Convoy Service-M/S Paradise Traders-Moshiur Rahman Chowdhury JV ( JVCA Partners [Business Share]: M/S Paradise Traders [0.000%] , CONVOY SERVICE [0.000%] , Moshiur Rahman Chowdhury [0.000%] )",co0106,56752529.868,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1261854,Contract_Awards_PDFs/Tender_1261854.pdf,economic-operator,no,,,,1,,,,BROTHER'S SECURITY & SUPPLY CHAIN,co0107,778464,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1261983,Contract_Awards_PDFs/Tender_1261983.pdf,economic-operator,no,,,,1,,,,BROTHER'S SECURITY & SUPPLY CHAIN,co0107,732672,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1262256,Contract_Awards_PDFs/Tender_1262256.pdf,economic-operator,no,,,,1,,,,BROTHER'S SECURITY & SUPPLY CHAIN,co0107,608232.25,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1267626,Contract_Awards_PDFs/Tender_1267626.pdf,economic-operator,no,,,,1,,,,Fatema Construction BD,co0108,579500,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1272190,Contract_Awards_PDFs/Tender_1272190.pdf,economic-operator,no,,,,1,,,,M/S Molla & Brothers,co0082,2303971.35,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1272697,Contract_Awards_PDFs/Tender_1272697.pdf,economic-operator,no,,,,1,,,,T.S Enterprise,co0014,1171910,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
1273100,Contract_Awards_PDFs/Tender_1273100.pdf,economic-operator,no,,,,1,,,,M/S Molla & Brothers,co0082,1767938.6,,,,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
134910,Contract_Awards_PDFs/Tender_134910.pdf,supplier,yes,5,4,3,1,1,1,2,M/S. Maliha Enterprise,co0109,808560,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
144571,Contract_Awards_PDFs/Tender_144571.pdf,supplier,yes,4,4,4,1,0,0,3,M/s. Halim Enterprise.,co0110,3242100.005,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
146376,Contract_Awards_PDFs/Tender_146376.pdf,supplier,yes,10,5,4,1,5,1,3,Dulal Enterprise (Pvt) Ltd.,co0111,18313600.652,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
146377,Contract_Awards_PDFs/Tender_146377.pdf,supplier,yes,10,7,6,1,3,1,5,Dulal Enterprise (Pvt) Ltd.,co0111,9224800.33,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
146380,Contract_Awards_PDFs/Tender_146380.pdf,supplier,yes,13,10,8,1,3,2,7,Dulal Enterprise (Pvt) Ltd.,co0111,9224800.33,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
146381,Contract_Awards_PDFs/Tender_146381.pdf,supplier,yes,13,8,7,1,5,1,6,Dulal Enterprise (Pvt) Ltd.,co0111,9156800.326,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
146449,Contract_Awards_PDFs/Tender_146449.pdf,supplier,yes,4,4,3,1,0,1,2,Sohel Engineering & Construction Ltd.,co0045,48500000.176,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
149105,Contract_Awards_PDFs/Tender_149105.pdf,supplier,yes,8,5,3,1,3,2,2,Quality Powertec Engineering Ltd.,co0112,26472001.364,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
149115,Contract_Awards_PDFs/Tender_149115.pdf,supplier,yes,6,3,2,1,3,1,1,M/S. Brothers Construction,co0113,13276000.682,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
149117,Contract_Awards_PDFs/Tender_149117.pdf,supplier,yes,7,4,2,1,3,2,1,M/S. Brothers Construction,co0113,13276000.682,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
149118,Contract_Awards_PDFs/Tender_149118.pdf,supplier,yes,6,4,3,1,2,1,2,M/S. Brothers Construction,co0113,13276000.682,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
149365,Contract_Awards_PDFs/Tender_149365.pdf,supplier,yes,10,6,2,1,4,4,1,Toma Construction & Co. Limited,co0114,222729274.8,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
15000,Contract_Awards_PDFs/Tender_15000.pdf,supplier,yes,3,2,2,1,1,0,1,OptiNet,co0115,280119.679,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
151177,Contract_Awards_PDFs/Tender_151177.pdf,supplier,yes,7,6,3,1,1,3,2,Rafiq Construction Co. (Pvt.) Ltd.,co0116,12557304.801,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
159826,Contract_Awards_PDFs/Tender_159826.pdf,supplier,yes,6,6,6,1,0,0,5,M/S. SHAFIQUE TRADERS,co0117,2575159.201,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
162060,Contract_Awards_PDFs/Tender_162060.pdf,supplier,yes,4,3,3,1,1,0,2,M/S. Sany Construction,co0118,29369128.5,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
162590,Contract_Awards_PDFs/Tender_162590.pdf,supplier,yes,4,3,2,1,1,1,1,"Fire Trade - M/s Khandaker Shahin Ahmed JV ( JVCA Partners [Business Share]: M/S. Khandaker Shahin Ahmed [0.000%] , Fire Trade [0.000%] )",co0119,12293260.2,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
164878,Contract_Awards_PDFs/Tender_164878.pdf,supplier,yes,1,1,1,1,0,0,0,Pacific Motors Limited,co0120,32844000.006,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
168749,Contract_Awards_PDFs/Tender_168749.pdf,supplier,yes,2,2,2,1,0,0,1,M/S Oshin Enterprise,co0121,1367468.163,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
169223,Contract_Awards_PDFs/Tender_169223.pdf,supplier,yes,9,5,1,1,4,4,0,Silver Sun Electronics,co0122,1430370.835,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
171570,Contract_Awards_PDFs/Tender_171570.pdf,supplier,yes,11,7,3,1,4,4,2,M/S Nur Enterprise,co0123,2283984,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174037,Contract_Awards_PDFs/Tender_174037.pdf,supplier,yes,1,1,1,1,0,0,0,Pacific Motors Limited,co0120,48351000.009,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174670,Contract_Awards_PDFs/Tender_174670.pdf,supplier,yes,9,8,7,1,1,1,6,Sherpa Power Engineering Ltd.,co0124,5767943.372,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174671,Contract_Awards_PDFs/Tender_174671.pdf,supplier,yes,8,7,7,1,1,0,6,Sherpa Power Engineering Ltd.,co0124,5767943.372,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174673,Contract_Awards_PDFs/Tender_174673.pdf,supplier,yes,8,7,7,1,1,0,6,Sherpa Power Engineering Ltd.,co0124,5767943.372,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174674,Contract_Awards_PDFs/Tender_174674.pdf,supplier,yes,7,6,6,1,1,0,5,Sherpa Power Engineering Ltd.,co0124,5767943.372,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174677,Contract_Awards_PDFs/Tender_174677.pdf,supplier,yes,8,6,5,1,2,1,4,Superstar Renweable Energy Ltd (SSG Solar),co0125,5063600.572,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174678,Contract_Awards_PDFs/Tender_174678.pdf,supplier,yes,8,6,6,1,2,0,5,Sherpa Power Engineering Ltd.,co0124,5767943.372,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174680,Contract_Awards_PDFs/Tender_174680.pdf,supplier,yes,9,7,6,1,2,1,5,Sherpa Power Engineering Ltd.,co0124,5755380.572,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174700,Contract_Awards_PDFs/Tender_174700.pdf,supplier,yes,8,5,2,1,3,3,1,Domestic Power & Engineering,co0126,13951494.999,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174705,Contract_Awards_PDFs/Tender_174705.pdf,supplier,yes,5,2,1,1,3,1,0,M/S Razin International,co0127,16595314.2,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174710,Contract_Awards_PDFs/Tender_174710.pdf,supplier,yes,4,2,1,1,2,1,0,M/S Britto Construction,co0128,13855001.095,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174712,Contract_Awards_PDFs/Tender_174712.pdf,supplier,yes,4,3,2,1,1,1,1,MOZAHAR ENTERPRISE (PVT.) LTD.,co0129,8533464.543,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174717,Contract_Awards_PDFs/Tender_174717.pdf,supplier,yes,5,1,1,1,4,0,0,Unity Builders & Engineering,co0130,4182472.787,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
174720,Contract_Awards_PDFs/Tender_174720.pdf,supplier,yes,6,2,1,1,4,1,0,M/S. A. R. Enterprise,co0016,16625782.8,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
178196,Contract_Awards_PDFs/Tender_178196.pdf,supplier,yes,2,2,1,1,0,1,0,Smart Technologies (BD) Ltd.,co0039,13246200.099,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
179865,Contract_Awards_PDFs/Tender_179865.pdf,supplier,yes,9,6,3,1,3,3,2,Crescent Computers Ltd.,co0131,900000.002,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
189828,Contract_Awards_PDFs/Tender_189828.pdf,supplier,yes,2,1,1,1,1,0,0,M/S. Alam & Co.,co0004,4511829.041,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
189939,Contract_Awards_PDFs/Tender_189939.pdf,supplier,yes,2,2,1,1,0,1,0,M/S. R.S. Enterprise,co0132,25693375.026,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
18994,Contract_Awards_PDFs/Tender_18994.pdf,supplier,yes,2,1,1,1,1,0,0,ConnectBD Limited,co0133,1512000.037,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
189944,Contract_Awards_PDFs/Tender_189944.pdf,supplier,yes,1,1,1,1,0,0,0,"M/S. AS - RAS Trading (JV) ( JVCA Partners [Business Share]: M/S. Abdus Salam [0.000%] , M/S RASHIA&SONS TRADING [0.000%] )",co0134,79537860.009,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
192714,Contract_Awards_PDFs/Tender_192714.pdf,supplier,yes,4,4,1,1,0,3,0,Smart Digital Technologies,co0135,1480801.073,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
198193,Contract_Awards_PDFs/Tender_198193.pdf,supplier,yes,9,5,5,1,4,0,4,Sherpa Power Engineering Ltd.,co0124,2899350.286,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
199368,Contract_Awards_PDFs/Tender_199368.pdf,supplier,yes,5,5,2,1,0,3,1,M/S. Sany Construction,co0118,3348987.3,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
199891,Contract_Awards_PDFs/Tender_199891.pdf,supplier,yes,5,4,3,1,1,1,2,Momotaj Engineers Ltd.,co0003,155146280.114,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
199942,Contract_Awards_PDFs/Tender_199942.pdf,supplier,yes,3,2,1,1,1,1,0,Hatil Complex Ltd,co0136,9265034.203,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
200650,Contract_Awards_PDFs/Tender_200650.pdf,supplier,yes,2,2,1,1,0,1,0,M/S. Raquib & Brothers,co0012,21090113.163,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
201012,Contract_Awards_PDFs/Tender_201012.pdf,supplier,yes,1,1,1,1,0,0,0,M/S Habib Enterprise,co0137,8525749.689,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
201451,Contract_Awards_PDFs/Tender_201451.pdf,supplier,yes,2,2,2,1,0,0,1,M/S Habib Enterprise,co0137,6827889.186,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
202993,Contract_Awards_PDFs/Tender_202993.pdf,supplier,yes,11,7,2,1,4,5,1,M/S Udayan Builders,co0023,8150725.359,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
20558,Contract_Awards_PDFs/Tender_20558.pdf,supplier,yes,4,2,1,1,2,1,0,M/S. Shahid Brothers,co0138,11692619.969,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
207700,Contract_Awards_PDFs/Tender_207700.pdf,supplier,yes,5,3,1,1,2,2,0,"Rithin Enterprise and Kohinoor Enterprise J.V ( JVCA Partners [Business Share]: M/S. Kohinoor Enterprise [0.000%] , Rithin Enterprise [0.000%] )",co0139,100985213.7,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
209736,Contract_Awards_PDFs/Tender_209736.pdf,supplier,yes,8,6,6,1,2,0,5,The United Construction Co.,co0059,933196527.93,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
209938,Contract_Awards_PDFs/Tender_209938.pdf,supplier,yes,12,8,8,1,4,0,7,Toma Construction & Co. Limited,co0114,115431333.84,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
209939,Contract_Awards_PDFs/Tender_209939.pdf,supplier,yes,12,8,7,1,4,1,6,Toma Construction & Co. Limited,co0114,166879029.312,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
212401,Contract_Awards_PDFs/Tender_212401.pdf,supplier,yes,2,1,1,1,1,0,0,M/S. Raquib & Brothers,co0012,7370590.5,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
214247,Contract_Awards_PDFs/Tender_214247.pdf,supplier,yes,5,5,4,1,0,1,3,M/S. A. R. Enterprise,co0016,2440199.7,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
214275,Contract_Awards_PDFs/Tender_214275.pdf,supplier,yes,7,6,4,1,1,2,3,CONVOY SERVICE,co0015,5906298.6,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
214561,Contract_Awards_PDFs/Tender_214561.pdf,supplier,yes,3,3,2,1,0,1,1,M/s. Halim Enterprise.,co0110,1096555.011,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
215555,Contract_Awards_PDFs/Tender_215555.pdf,supplier,yes,5,5,5,1,0,0,4,M/s. Sohel Incorporation,co0140,5058783.36,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
223246,Contract_Awards_PDFs/Tender_223246.pdf,supplier,yes,3,3,2,1,0,1,1,M Jamal & Company Limited,co0141,632060295.568,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
234888,Contract_Awards_PDFs/Tender_234888.pdf,supplier,yes,7,5,3,1,2,2,2,M/S. Gulzar Trading,co0142,1321574.085,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
235131,Contract_Awards_PDFs/Tender_235131.pdf,supplier,yes,4,2,1,1,2,1,0,M/S. S.K. Traders & Suppliers,co0143,2070872.235,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
235166,Contract_Awards_PDFs/Tender_235166.pdf,supplier,yes,3,2,2,1,1,0,1,M/S. National Builders,co0144,2109152.799,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
236241,Contract_Awards_PDFs/Tender_236241.pdf,supplier,yes,14,12,5,1,2,7,4,M/S. Sany Construction,co0118,1494873,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
